,apca_1,apca_2,apca_3,apca_4,apca_5,apca_6,apca_7,apca_8,apca_9,apca_10,apca_11,apca_12,apca_13,apca_14,apca_15,apca_16,apca_17,apca_18,apca_19,apca_20,apca_21,apca_22,apca_23,apca_24
1907_ADT,-1.406102653,-4.393888449,-2.426419152,1.273341422,-2.047302914,1.274223595,0.280367932,0.582883816,-1.259431676,0.693545748,-0.929002556,0.527479471,-0.140621499,-0.043350605,0.067675204,-0.519462784,1.41408996,-0.010683315,0.256739711,-0.055118909,0.094671747,-0.162035602,0.119547153,-0.029464603
1911_ADT,-1.810231093,-3.420965217,-1.372962173,0.742027019,0.188805765,-0.183058632,0.165692056,1.025809107,0.777533829,0.12642539,0.83333037,-0.526446455,0.030672614,0.28090101,-0.962656208,-0.002651241,-0.914581388,0.180536824,-0.708578259,-0.037217856,-0.318338332,0.588407465,-0.256440446,-0.074779909
1912_ADT,2.584018781,-1.400157797,1.031039089,-2.178237622,-0.147743154,0.175595924,0.214281972,-0.082831985,-0.390171062,0.178187872,0.516331016,-0.110780914,0.31770301,0.134394487,-0.242836219,0.292278223,0.247702588,-0.01587037,-0.281520112,-0.310297347,-0.157906117,-0.537929033,-0.125228253,0.122406923
1913_ADT,2.473982663,0.352778703,-0.695132732,-0.776024779,1.143187933,0.334419085,-0.428595051,-0.857713027,-0.543621146,0.56535824,-2.498076216,-0.715759627,0.09888174,-0.258259134,0.09137404,-0.054350381,-0.484502966,-0.450846126,0.038539827,-0.195080511,-0.282706297,-0.662627959,-0.224436258,-0.03356649
1916_ADT,-3.299641984,2.509181671,-0.454098044,-0.773453958,-0.658404768,-0.406910827,-0.520033692,-0.652461699,-0.018946134,0.03373619,0.289639844,0.400572115,0.24047142,0.097000846,-0.327758023,0.095967201,0.092182278,0.359121903,-0.611233569,0.130828254,-0.032618816,-0.229149249,-0.133825158,-0.124948755
1923_ADT,-2.109176492,-0.259773662,-0.091969749,-0.414812165,0.946431791,0.004647874,0.37536248,0.687552089,0.435487017,0.529597745,1.03130896,-0.8053256,-0.051598433,0.172472247,0.303307427,0.367820651,0.35727574,-0.033211939,-0.01158175,0.367909664,-0.316764729,0.021520685,0.252426724,0.144723893
1925_ADT,2.927547912,-0.916852664,1.029593388,-2.470144746,-0.330647389,0.658514613,1.021557054,0.010739979,0.031278357,-0.30095411,0.689855159,0.26879063,-0.207349718,0.003120682,-0.405725727,0.439498782,-0.378780047,-0.031928393,0.038925236,0.161345382,0.013040859,0.011041237,-0.210951798,-0.072960784
1929_ADT,-2.936323775,1.50443185,0.057408732,-0.846021101,0.158758223,0.007401445,-0.565094498,0.041821131,0.287942645,-0.268693883,0.439712405,-0.854111496,0.199360677,-0.103092747,-0.258742837,-0.127822496,0.312830165,-0.187808224,0.116386106,-0.007646748,-0.069796556,0.181113152,-0.202911474,0.092839031
1931_ADT,-2.759793521,1.770697279,-0.343579177,-0.745971563,-0.212055876,0.609781719,-0.013367113,-0.602769453,-0.129214673,0.195290818,0.751486602,0.435425201,-1.826521314,0.438935626,-0.133187937,-1.32948823,-0.656715491,0.01539677,-0.625994441,-0.018138124,-0.054617208,0.387902438,0.604665438,-0.757159258
1934_ADT,-2.621620598,-0.194200499,0.276182383,-0.574714066,1.756766046,0.419557101,1.315047738,0.891894297,0.398091071,1.130258906,0.917740135,-1.130609354,0.114993723,-0.123175176,0.600795194,0.511783663,0.628134666,-0.391817329,0.400360678,0.893709739,-0.139479013,-0.711491947,0.331191906,-0.32573178
1935_ADT,-3.27003272,2.077439168,-0.254974894,-0.074580545,-0.969563837,0.249307131,-0.395572097,-0.81473885,-0.222717818,-0.731307884,-0.388254423,-0.199612064,0.209459254,-0.748228021,-0.640838446,-0.223277873,0.088859819,0.275982177,-0.229280891,-0.063894262,-0.068668858,0.139959471,-0.138495199,-0.047588887
1936_ADT,2.083979012,0.57028181,-0.956092293,-0.806885044,0.854927664,0.355716669,-1.081657039,-1.791222392,-1.229036706,1.456207302,-3.532158607,-1.647691751,0.652720564,0.545555074,-0.043821303,-0.189819061,0.047110593,-0.841964055,0.620099368,0.283927684,0.503944887,-0.599528943,-0.189314296,-0.247098203
1940_ADT,3.691245184,0.214911042,-0.576240119,-0.315999328,2.104936937,0.465745105,-0.973985123,-0.256807435,0.753469379,-0.356604175,-0.718733368,-0.268916946,-0.193725454,-0.350934646,0.404789738,0.791726549,0.194532588,-0.382755098,0.01208722,-0.076773994,0.665231203,-0.142036719,0.172561194,-0.19220449
1941_ADT,-3.431398882,2.25216495,-0.427856409,-0.803133163,-0.528613378,0.129241226,-0.227634563,-0.81800988,-0.810241653,0.38827887,-0.227224576,0.110608229,-0.083493497,0.144092781,0.203683259,0.380660629,0.192394135,-0.176906254,0.160935203,-0.080899204,0.138869304,0.163129057,-0.091962773,0.150027458
1943_ADT,1.481378001,-0.428922906,1.843601633,-2.059427373,-0.846790446,-0.024396633,0.320145873,0.844682187,0.104401359,0.428642647,0.107981349,-0.005829222,0.366838036,0.127095329,1.273909062,-0.41831272,-0.109057747,0.019602075,0.259291005,-0.580562799,-0.923689806,0.113713358,0.296458251,-0.005932353
1945_ADT,-2.752143591,0.826856993,0.043716481,-0.900409831,0.348773491,0.152005595,-0.144735836,-0.144989605,-0.722385903,-0.460901098,0.365677182,-0.162416155,-0.685009121,0.332013259,-0.356189935,-0.411937503,0.172361808,-0.060423854,-0.397251089,0.095322427,-0.0430694,0.394805085,0.177241224,-0.022654389
1947_ADT,-2.773055083,1.306650146,0.277798307,-0.650357395,0.413245486,0.433274188,-0.068378872,0.256602247,-0.240255444,-0.007262806,1.471419852,-0.211902955,-0.136638561,-0.186095212,-0.041531892,0.196088784,0.299480546,-0.129911322,0.304693201,0.033046102,-0.306887372,0.179702155,-0.218902686,0.201793608
1950_ADT,2.311187362,0.838094945,1.030972898,0.062533375,-2.660263227,-0.864363278,1.442856214,0.030188064,0.347365759,0.119056504,0.674310368,0.136921856,-0.838343106,-0.290708151,-1.165136896,0.347573116,0.071664418,-1.521448548,-0.398786,1.162644352,-0.071764548,0.233114303,-0.47404875,0.363105995
1951_ADT,1.926144538,-0.080236851,-0.506062403,-0.422045984,1.792038716,0.641247363,-0.566611552,0.053545584,0.441291362,0.395662644,-0.041299426,-0.468316716,-0.176340358,0.349251366,0.21502157,0.130598534,0.466511925,0.992735424,0.101654756,0.483602899,-0.426129812,-0.239139466,-0.290393591,-0.064339308
1952_ADT,2.803149626,-0.15127949,-0.818423335,-0.033887881,1.424580287,0.347402857,0.139399713,-0.637605641,-0.639256329,-0.989500066,-0.443903661,0.194546508,-0.413684258,0.061400714,0.276914406,0.177367233,-0.212284084,0.681339781,-0.287212289,0.025490866,-0.494912332,-0.077046305,0.085145422,0.021770934
1954_ADT,3.579390038,0.361197079,-0.770718782,-0.570179843,2.427487787,0.676750176,-0.923984806,-0.705643404,0.079776581,1.023446955,-0.10161353,-0.520159193,0.470627109,0.297028064,0.615628259,-0.505480582,0.193443294,-0.434014534,-0.24694543,-0.097682659,0.153192602,-0.053210225,-0.134950003,-0.230087681
1957_ADT,-1.028201215,-0.699515087,3.986629346,1.508126067,-0.052123682,-0.027100989,-0.420102442,-0.535801152,-0.952304188,0.594908721,-0.542748183,0.065476607,-0.411653683,0.067618973,-0.372667999,-0.078326709,0.279255814,-0.066839705,0.294644237,0.404373704,-0.069150526,0.238353456,0.088386032,-0.0932322
1963_ADT,1.452087185,1.092445254,1.151064763,2.029969793,-1.67935588,-0.220652279,2.423826883,-0.854845633,1.074328807,-0.4020834,0.260942232,-2.042786657,-1.6013976,0.493515863,0.504995822,0.220518272,0.153159956,-0.044495029,0.036605332,0.480942415,-0.029312388,0.814341343,-1.120167582,-0.916518384
1964_ADT,1.766692058,1.268461446,1.07202072,1.38118702,-1.977197476,-0.316552194,0.935262976,0.098174557,0.859499366,-0.09411829,-0.030437726,-1.222998184,-1.403366607,0.625051187,1.383230959,0.636960675,0.392619673,-0.716699021,-0.257734307,-0.307039761,-0.105046107,0.273221587,-0.700304725,-1.017625931
1966_ADT,1.559881042,0.9126438,-0.468385314,1.375776451,-0.00587747,-0.658434751,-1.263484002,0.301819734,0.929726895,0.220377728,-0.753694078,0.791088412,0.150196466,-0.298754219,-1.638659707,-0.584999942,-0.32772677,0.402055543,-0.207671856,1.588526196,0.427959699,-0.222154669,0.081309405,0.46036389
1968_ADT,1.113312555,-0.10631442,1.383659462,0.415214249,-1.365342131,-0.224750399,0.465249411,-0.515002965,1.38401451,-0.741562731,0.287446856,0.292286013,-0.228383433,-0.241161239,-0.535982891,0.150241823,0.431044082,0.236945321,0.476770504,1.084842364,1.094867069,0.844071669,0.013153887,0.119877419
1969_ADT,2.948521229,2.580752831,-0.296089676,2.55027112,-0.947918646,0.033927621,1.258179697,-0.137956834,0.977386295,0.200279582,-0.117602166,-0.083287011,-0.478685825,-0.048235517,0.366616743,0.604679852,-0.152470788,-1.223729443,-0.438808653,-0.096320768,-0.382315808,-0.280940345,0.170601982,0.315738671
1970_ADT,0.056639158,-1.827224935,-1.181394059,0.920014913,-0.455797241,-1.012335471,-2.201551021,0.725592591,0.169359962,-2.573208493,0.67999739,-0.408259037,0.058300708,1.03117002,-0.616343711,-0.867518831,0.459086371,-0.604089764,0.617013957,-0.278333898,0.064317003,0.264414491,-0.187814102,0.279428129
1971_ADT,0.842025301,0.700438047,1.261862346,-0.655807897,-2.15004555,-1.259462799,-0.85505253,1.884231561,0.751330818,0.419625389,0.215935076,0.241968613,0.924007253,-0.403772285,-0.701636204,0.606514403,0.139273868,0.759289375,-0.060264048,-0.217269314,-0.312966285,-0.034921154,0.472030805,0.180368573
1976_ADT,2.855913282,-0.32012882,-0.465568007,-0.454714136,1.421644904,0.305806602,-0.869057655,-0.035123848,0.333625967,-0.597131221,-0.656245191,-0.271501366,-0.595721858,0.005066607,0.314230853,0.329050369,-0.007659191,0.320660329,0.02234517,-0.032024155,0.116469775,-0.070639701,0.082018875,-0.066447766
1978_ADT,-1.19672661,-0.82980923,0.159379358,-0.390395449,0.956831519,-1.58209023,-0.862573642,-0.909014417,0.771175144,-0.11453412,0.18038325,0.609331582,-0.096548011,-0.450150171,-1.029956462,-0.691427853,-0.517963234,0.034692296,0.521007622,0.250496802,-0.876811315,-0.088248018,-0.001197053,-0.313784153
1983_ADT,-3.572685094,2.555807382,-0.620985691,-0.583575658,-0.341168832,0.417516262,-0.223801455,-0.100769093,0.1724967,-0.179894848,-0.493606306,-0.031453314,0.341987599,-0.407898262,-0.776644125,-0.068240119,-0.108305473,0.048656593,-0.173583732,-0.062616868,-0.148301056,-0.083976,0.172940301,-0.016262312
1985_ADT,-0.861501365,-4.648197294,-2.068600324,1.744883063,-1.567760982,0.435155465,-0.419999479,0.522795051,-0.924524244,0.636650197,-0.116046024,0.691271591,-0.351621218,-0.181945115,-0.47257401,-0.89041254,0.918894931,0.544716855,-0.539149726,0.178842589,0.175226363,-0.038514037,0.058165448,-0.303485349
1990_ADT,1.356448063,0.742626336,-0.494456317,1.249747837,-0.422303237,-0.989679556,-1.31952637,1.126239741,-0.29776864,-0.044028692,0.285112102,0.133797561,-0.10526787,0.45631435,-0.802833276,-0.326019352,-0.16532497,0.431093401,0.236911454,0.640218609,-0.04628096,0.074980876,-0.227637559,0.095397393
1991_ADT,1.832535677,1.134111729,1.4223444,1.467453226,-1.595758304,-0.451875765,1.332073779,-1.065870318,1.764187954,0.17087241,-0.014440489,-1.102381343,-1.517676306,0.731768317,0.158373695,0.880139321,0.190586627,0.305251339,0.459478376,-0.370918183,-0.027985803,0.197410978,-0.710718185,-0.938820035
1992_ADT,-3.657246656,-0.563265715,-0.447742653,-0.795269422,3.329148517,-2.892351761,3.85792784,1.880367161,0.377720276,-0.276204298,-0.187662899,-1.879972018,0.782388315,-0.424702202,-0.730164301,-0.060732178,0.838629327,0.050637226,-0.464813356,-0.680089486,0.041125227,0.321597476,-0.053009365,-0.362652583
1994_ADT,-3.038305559,2.391781267,-0.585504179,-0.280410205,-1.206669115,0.27178291,-0.840369666,0.088603991,0.188928271,-0.019715185,0.191657748,0.827684906,-0.119629606,0.01148239,-0.088060308,0.330155186,0.127046252,0.203071995,-0.434077549,0.165021681,0.140606424,-0.006812218,0.228940333,-0.257017896
1996_ADT,-3.008076386,-0.210474425,-1.34423209,-1.044222932,0.766227809,0.188565512,-1.011597871,-0.637219596,2.242070819,-4.080334112,1.838788821,-1.032932439,1.069212688,-0.177797291,0.457652027,0.37650755,0.601249996,0.229121098,-0.377189864,-0.465651588,-0.061380058,0.263667285,-0.067407149,0.100326828
1997_ADT,-3.758803766,3.20576504,-0.8189702,-0.701595235,-0.679285069,1.646880953,-0.695256088,0.436620825,0.112737251,-0.47331553,0.604628887,0.143780774,-0.268576347,-0.201301129,0.172527086,0.453811078,-0.026571353,0.458430258,-0.196146905,0.288170473,0.202794116,-0.393674402,-0.117826308,-0.299337396
2008_ADT,1.964567313,0.089617841,-0.561075532,-0.523583206,1.175429307,0.446167925,-0.547344932,-0.806841893,-0.568878296,0.195128065,-1.508652353,-0.717955887,-0.265430375,0.153264705,0.006544445,0.435650579,0.09321701,0.11115884,-0.055080416,0.042631271,-0.409332895,-0.494067566,0.005914712,0.148529447
2011_ADT,-2.376493057,-3.749268982,-1.805104713,0.425855413,-0.102264759,1.085454843,0.813145498,-0.190087813,0.733935885,1.324122337,-0.828983976,0.103578633,0.153371392,-0.32673912,-0.374244063,-0.38385232,-0.559657152,-0.530586789,-0.043194345,0.676181039,-0.208730452,0.009349058,-0.246407066,-0.162128245
2013_ADT,2.845930648,1.274973755,-0.112203652,1.28301938,-0.07013674,0.211508777,0.282961289,-0.075932304,0.631052123,0.261199328,-0.391059321,0.184947961,-1.288891671,-0.027466277,-0.232600068,0.045464253,-0.006611081,0.264344702,0.433277415,0.256899894,0.124095876,0.095208708,0.289457159,0.098075345
2014_ADT,-3.566029312,1.932341243,-0.372685506,-0.527205181,0.116559887,0.483347249,0.582065344,0.298734478,-0.241849839,1.074189001,-0.162385169,-0.697506197,0.601000082,0.233916806,0.201883086,0.350362551,0.457045524,-0.426818555,0.731904599,0.272288599,0.023439177,-0.089635806,-0.302856843,-0.145025902
2018_ADT,3.360173838,1.162729935,-0.963011135,0.722769569,-0.65427056,-0.357408665,-0.393171233,0.864967746,-0.662754492,-0.68669715,0.196799013,0.12715729,0.919884302,0.22317604,0.135776912,-0.13962328,0.011460915,-0.540530929,-0.047673766,0.466751778,-0.083894965,-0.281431409,0.361898846,0.739870635
2023_ADT,-1.921433923,-3.656933046,-2.454247497,0.923922912,-0.644801819,0.041349204,-0.763462159,-0.322016661,-0.221101277,-2.192890483,0.617300222,-0.960226645,0.981145414,0.46035856,0.581648211,0.756804144,0.080496832,-0.11459061,-0.090165811,0.388532657,-0.013333454,-0.469064747,-0.150246807,-0.062055468
2028_ADT,2.925462637,0.226725067,-0.383300093,-0.476546111,1.725972793,0.574999209,-0.516517064,-0.284067663,0.606842878,0.177803386,-0.162171795,-0.272176212,-0.849367109,-0.119495554,0.229788628,0.593728071,0.022701962,-0.327935892,-0.287270312,-0.203324464,0.064990836,-0.225628146,0.00422983,-0.009365112
2031_ADT,3.252954674,0.102002391,-0.501102594,-0.146660206,2.057097509,0.571013877,-0.141080233,-0.734850159,-0.223389018,1.069302944,-0.237048126,0.092647927,-0.051122798,-0.044775803,0.240951809,-0.240682358,-0.15421015,-0.080714905,-0.203517327,0.206852887,0.226565089,-0.190629521,-0.314349172,-0.099860819
2040_ADT,2.388423589,-1.169701912,1.083687374,-1.882312026,-0.55368531,-0.147041809,-0.275677579,0.458564864,-0.362976844,-0.230351581,0.304081624,-0.108426003,-0.08889302,0.66109654,-0.227476565,0.265437403,0.329018181,-0.204095879,0.02220303,0.09907548,0.121589741,-0.289778635,0.051550004,-0.15318393
2041_ADT,3.282789306,2.28750455,-0.840459704,1.69974717,-0.698038574,0.42635634,1.179567151,0.419486349,-0.59196732,-0.052668993,0.087440043,0.28114495,-0.319307264,-0.383317846,-0.433704023,1.098413788,0.384681006,-0.186611586,-0.177511594,0.046227397,0.155448762,-0.025312611,0.168852897,0.224212194
2043_ADT,1.298813409,-0.998346369,0.786186958,-1.59489106,-0.452997597,0.355710545,0.579555768,-0.235277882,0.145474575,0.205415776,0.433800723,0.456001146,0.167450248,0.368191962,-0.432844421,-0.153282022,-0.230592907,0.321065185,-0.01842235,0.62705478,-0.330000225,-0.347985596,0.008197808,-0.015970701
2046_ADT,1.549019907,1.687502456,0.971956905,-0.809886629,-2.600065886,-0.56722916,0.394455127,1.215294426,0.948104905,0.199566169,0.461206088,1.212482386,1.972198171,-0.626796129,-0.135179336,0.608655782,0.232783008,1.501843722,-0.415707884,0.571713715,0.022081805,0.056245979,0.164543928,-0.087238538
2050_ADT,3.609371281,1.753781965,-0.771709771,1.272648853,-0.243114906,-0.335602638,-0.63494638,1.626657571,-0.548412603,-0.106275926,0.01143856,-0.115111688,-0.955864784,-0.552308904,-0.298575206,0.766819317,0.020911453,-1.265594233,0.281283888,-0.502081681,0.314643448,-0.016637147,0.263331991,0.213542259
2051_ADT,1.733655815,-0.774663458,0.738218146,-1.013595557,-0.97917701,-1.154452045,0.25473295,-0.380393332,-0.642184426,-0.404787795,0.207082945,-0.205156855,-0.680535615,0.168176035,-1.137271901,-0.701992187,-0.566713199,-0.193179596,0.782067429,0.904408623,0.588016441,0.522068949,0.509463947,0.316139896
2056_ADT,-2.487674389,1.217163686,0.227793138,-0.621507656,1.031315404,0.506687814,0.5518943,1.439363417,0.719305343,0.136981589,0.703432876,0.148908688,-0.331730815,-0.393796986,0.331203349,-0.090100248,-0.265418305,-0.073705188,1.318596717,0.065843927,-0.146657721,-0.343247129,-0.58056692,1.211020996
2059_ADT,1.266336632,-0.153794413,2.24759546,0.080374816,-1.609825531,-0.302854095,0.110381855,-0.023558361,-0.259438583,-0.443054412,0.459949052,0.575340759,1.147456527,-3.448695,-0.57747311,0.006077034,0.307161325,-1.416568837,0.123140196,0.587244871,-0.782648886,0.64207976,-0.325757142,0.065075497
2064_ADT,-1.351416626,-2.642409295,-0.908248805,0.460181739,-0.757985106,0.303206499,-0.009716038,0.017623519,0.752195258,0.818797778,0.502567463,0.493017223,0.060149064,-0.106260961,0.24274775,0.315475207,-1.641766037,0.038201135,0.499793386,0.639172069,-0.391678825,-0.181340446,0.130310238,-0.155715858
2065_ADT,2.269109614,1.079708663,-0.884049387,0.445374832,0.904630385,-0.049168165,-0.644719222,-0.83039021,0.262271926,1.045020758,-0.194042003,0.093766857,0.692199049,0.680148718,-0.185808307,-0.480990638,-0.217810373,0.522421337,0.497139412,0.43871159,-0.09650683,-0.085269633,-0.07861064,-0.010155272
2067_ADT,-1.210478758,-2.400120936,-0.404353159,0.292314522,1.704650443,-0.554450317,-0.78622337,-2.166450291,-0.663545357,3.742067558,1.33504884,-0.643178031,0.067885726,0.638141283,-2.17808254,0.419779987,0.228107098,0.730151036,0.437750808,-0.740753431,-0.046791544,0.804100147,0.047162751,0.315844193
2068_ADT,-2.717943632,1.384652503,-0.554417209,-1.269385992,0.187382755,0.705211805,-0.556583605,-0.401355362,0.650450041,-1.419272312,0.222336549,0.266477926,-0.209272198,-0.165039538,-0.434942993,-0.706821883,-0.071780368,0.086536387,-0.527635363,-0.422372205,-0.292923411,0.372074961,0.609407847,-0.320752559
2069_ADT,-2.693550536,-3.081748415,-1.703845631,0.280510833,-0.489635555,0.604943747,0.660837592,0.344219476,0.561765102,-0.715260157,-0.983088572,-0.999109126,1.171779371,0.166002623,-0.013237284,1.078988184,-1.552554818,-0.210919025,0.056525957,0.308763527,-0.078833345,-0.350147142,-0.051261387,-0.399976538
2072_ADT,2.395100854,-1.306308297,0.879224991,-2.244960819,-0.347124408,-0.109773609,0.228558322,-0.264913255,-0.329913589,0.447410394,0.521577282,0.293400654,0.441868759,0.228695141,-0.321465754,-0.177106965,0.403351208,0.066482319,0.126135976,0.138874576,-0.242794394,-0.237718688,-0.018913166,0.075489065
2076_ADT,2.592701006,1.987433213,1.619894832,3.227305317,-2.903613852,-0.623500265,2.699299519,-1.994817193,2.701193557,1.388794388,0.39684289,-0.996172916,-1.126440412,1.167993533,0.576626147,-0.208112608,0.009028941,0.453418761,-0.384433074,-1.060457259,0.205776551,-0.464336273,-0.515361935,-0.601238824
