,0,1,2,3,4,5,6,7
758_RNA,-0.025282227,-0.21766527,0.082592376,0.039618034,0.049653962,-0.005841963,-0.109051414,0.20088859
762_RNA,-0.09512691,-0.024886785,0.05798684,-0.011887441,0.64149976,-0.5214114,0.4861983,0.102083705
764_RNA,0.012899114,-0.106705636,0.05518741,0.053585663,0.07451118,0.07147489,-0.15783773,0.10048192
771_RNA,0.14067124,0.06970407,0.06912288,0.17851254,0.1411428,-0.05850698,-0.10723978,0.16819872
774_RNA,0.08845854,-0.006310491,0.13231564,0.14736667,0.20737667,0.0056641772,-0.0004922926,0.14795558
779_RNA,-0.166815,0.013973417,-0.1183966,-0.32963663,-0.05000899,-0.15080036,-0.011589847,0.2835998
783_RNA,-0.0030956534,-0.06402302,-0.1407216,-0.33634147,-0.098139614,-0.09630558,0.0019499258,0.4676027
786_RNA,0.13089627,-0.2749923,0.06344759,-0.19051464,-0.016449345,-0.16288489,0.5507428,-0.5577487
788_RNA,-0.13947183,-0.12149438,0.348458,0.28507847,-0.10933594,-0.15692692,0.617733,-0.5624053
789_RNA,0.10830684,-0.05484478,0.16281629,0.28612918,0.11872511,-0.06613696,-0.011559325,0.18122856
794_RNA,-0.13848671,0.10250573,-0.08873313,-0.30758214,-0.16096875,-0.2752215,-0.04587024,0.3234213
795_RNA,-0.16407302,0.04578992,-0.19848002,-0.40088877,0.076945595,-0.09144479,-0.023710709,0.22727199
797_RNA,0.019201513,-0.29266107,0.2861765,0.1904563,0.09600166,0.0045041516,-0.12531996,0.26557142
799_RNA,-0.0073224795,-0.17543335,0.08613509,0.08066036,0.05470874,-0.08849345,-0.08857937,0.063112386
802_RNA,0.10315105,0.05235657,-0.0024719092,-0.08836005,-0.15861024,0.30279672,0.35685688,-0.16359852
809_RNA,0.05726577,-0.22915685,0.08845231,-0.017121555,-0.03685922,-0.18048508,0.27103403,-0.28682327
816_RNA,0.039096456,-0.17904963,0.027337916,0.09160582,0.10894362,0.0800123,-0.07000175,0.19555922
819_RNA,-0.011696039,-0.14111502,-0.048840918,0.019992894,0.18218769,0.054373227,-0.14869262,0.15941139
822_RNA,-0.089686185,0.01475011,-0.059505634,-0.27268624,-0.21175243,-0.27704522,-0.027068285,0.35065728
823_RNA,-0.015366193,-0.15840971,0.3144414,0.011024346,-0.011132551,-0.2746928,0.42772478,-0.3590875
825_RNA,-0.032665636,-0.18564264,0.002902284,-0.05956612,0.061725095,-0.10456269,0.37194064,-0.28283066
832_RNA,-0.19904555,0.011460798,-0.11500893,-0.26598084,-0.035956815,-0.14122848,-0.05660675,0.07388131
833_RNA,-0.11923233,0.22015287,-0.10214328,-0.36205083,-0.1694017,-0.3328317,-0.033225182,0.37912172
840_RNA,0.4853269,-0.52019405,0.066862546,0.4246476,0.11772876,1.3308064,0.4923701,-0.19880679
